Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-03-01 08:00:00,NA,34.14,5.08,22.68,27.76,NA,5.52,0.82,NA,NA,NA,NA,NA,NA,NA,6.00,64.56,NA,NA,NA,NA,43.06,NA,NA
2025-03-01 08:15:00,NA,34.15,4.12,21.35,25.47,NA,5.64,0.73,NA,NA,NA,NA,NA,NA,NA,5.43,64.54,NA,NA,NA,NA,46.55,NA,NA
2025-03-01 08:30:00,NA,34.15,4.56,20.18,24.74,NA,5.51,0.65,NA,NA,NA,NA,NA,NA,NA,5.53,64.55,NA,NA,NA,NA,54.15,NA,NA
2025-03-01 08:45:00,NA,36.70,5.10,20.84,25.94,NA,5.59,0.69,NA,NA,NA,NA,NA,NA,NA,5.63,64.51,NA,NA,NA,NA,70.12,NA,NA
2025-03-01 09:00:00,NA,36.83,4.90,20.36,25.26,NA,5.56,0.80,NA,NA,NA,NA,NA,NA,NA,5.57,64.69,NA,NA,NA,NA,66.40,NA,NA
2025-03-01 09:15:00,NA,36.82,4.59,19.43,24.02,NA,5.69,0.69,NA,NA,NA,NA,NA,NA,NA,4.92,64.66,NA,NA,NA,NA,75.08,NA,NA
2025-03-01 09:30:00,NA,36.82,3.54,18.76,22.30,NA,5.73,0.65,NA,NA,NA,NA,NA,NA,NA,5.89,64.64,NA,NA,NA,NA,82.10,NA,NA
2025-03-01 09:45:00,NA,35.22,4.13,19.92,24.04,NA,5.57,0.61,NA,NA,NA,NA,NA,NA,NA,6.50,64.65,NA,NA,NA,NA,91.80,NA,NA
2025-03-01 10:00:00,NA,35.16,4.44,19.75,24.20,NA,5.59,0.69,NA,NA,NA,NA,NA,NA,NA,6.92,64.71,NA,NA,NA,NA,104.72,NA,NA
2025-03-01 10:15:00,NA,35.17,4.46,19.43,23.88,NA,5.58,0.68,NA,NA,NA,NA,NA,NA,NA,7.78,64.69,NA,NA,NA,NA,112.19,NA,NA
2025-03-01 10:30:00,NA,35.18,4.64,20.04,24.68,NA,4.61,0.66,NA,NA,NA,NA,NA,NA,NA,8.33,64.82,NA,NA,NA,NA,434.74,NA,NA
2025-03-01 10:45:00,NA,43.67,5.26,19.22,24.47,NA,3.52,0.61,NA,NA,NA,NA,NA,NA,NA,7.21,64.76,NA,NA,NA,NA,929.72,NA,NA
2025-03-01 11:00:00,NA,44.07,4.90,19.54,24.43,NA,5.53,0.59,NA,NA,NA,NA,NA,NA,NA,8.13,64.80,NA,NA,NA,NA,674.10,NA,NA
2025-03-01 11:15:00,NA,44.07,4.73,18.88,23.61,NA,6.38,0.55,NA,NA,NA,NA,NA,NA,NA,9.03,64.93,NA,NA,NA,NA,875.51,NA,NA
2025-03-01 11:30:00,NA,44.08,4.07,18.66,22.73,NA,6.17,0.57,NA,NA,NA,NA,NA,NA,NA,9.77,64.93,NA,NA,NA,NA,931.09,NA,NA
2025-03-01 11:45:00,NA,38.78,4.22,18.13,22.35,NA,5.73,0.57,NA,NA,NA,NA,NA,NA,NA,10.18,64.93,NA,NA,NA,NA,756.71,NA,NA
2025-03-01 12:00:00,NA,38.53,4.72,18.67,23.39,NA,5.70,0.59,NA,NA,NA,NA,NA,NA,NA,10.04,64.89,NA,NA,NA,NA,388.63,NA,NA
2025-03-01 12:15:00,NA,38.53,4.27,18.76,23.03,NA,6.12,0.60,NA,NA,NA,NA,NA,NA,NA,10.41,64.86,NA,NA,NA,NA,572.87,NA,NA
2025-03-01 12:30:00,NA,38.52,3.99,17.90,21.88,NA,5.79,0.54,NA,NA,NA,NA,NA,NA,NA,11.07,64.88,NA,NA,NA,NA,879.45,NA,NA
2025-03-01 12:45:00,NA,35.88,4.32,18.09,22.41,NA,6.40,0.56,NA,NA,NA,NA,NA,NA,NA,11.23,64.78,NA,NA,NA,NA,209.62,NA,NA
2025-03-01 13:00:00,NA,35.74,4.05,18.79,22.84,NA,5.79,0.65,NA,NA,NA,NA,NA,NA,NA,10.88,64.75,0.01,NA,NA,NA,111.73,NA,NA
2025-03-01 13:15:00,NA,35.74,3.90,18.25,22.16,NA,5.71,0.66,NA,NA,NA,NA,NA,NA,NA,10.66,64.84,NA,NA,NA,NA,96.96,NA,NA
2025-03-01 13:30:00,NA,35.74,3.77,18.35,22.12,NA,5.55,0.63,NA,NA,NA,NA,NA,NA,NA,10.75,64.76,NA,NA,NA,NA,148.18,NA,NA
2025-03-01 13:45:00,NA,34.41,3.98,17.85,21.84,NA,6.49,0.59,NA,NA,NA,NA,NA,NA,NA,11.04,64.79,NA,NA,NA,NA,135.21,NA,NA
2025-03-01 14:00:00,NA,34.35,4.13,17.90,22.03,NA,5.77,0.49,NA,NA,NA,NA,NA,NA,NA,11.06,64.81,NA,NA,NA,NA,148.51,NA,NA
2025-03-01 14:15:00,NA,34.35,4.04,18.87,22.91,NA,5.62,0.51,NA,NA,NA,NA,NA,NA,NA,11.04,64.82,NA,NA,NA,NA,106.60,NA,NA
2025-03-01 14:30:00,NA,34.35,4.62,19.01,23.63,NA,5.62,0.53,NA,NA,NA,NA,NA,NA,NA,10.99,64.83,NA,NA,NA,NA,116.51,NA,NA
2025-03-01 14:45:00,NA,33.70,4.49,18.05,22.54,NA,5.60,0.50,NA,NA,NA,NA,NA,NA,NA,11.15,64.80,NA,NA,NA,NA,115.57,NA,NA
2025-03-01 15:00:00,NA,33.66,4.15,17.64,21.79,NA,5.63,0.55,NA,NA,NA,NA,NA,NA,NA,11.29,64.81,NA,NA,NA,NA,165.34,NA,NA
2025-03-01 15:15:00,NA,33.67,4.12,18.07,22.19,NA,5.88,0.54,NA,NA,NA,NA,NA,NA,NA,11.38,64.83,NA,NA,NA,NA,132.59,NA,NA
2025-03-01 15:30:00,NA,33.67,3.97,17.62,21.59,NA,5.91,0.50,NA,NA,NA,NA,NA,NA,NA,11.19,64.80,NA,NA,NA,NA,70.74,NA,NA
2025-03-01 15:45:00,NA,33.44,3.95,18.00,21.95,NA,5.99,0.54,NA,NA,NA,NA,NA,NA,NA,11.23,64.84,NA,NA,NA,NA,116.86,NA,NA
2025-03-01 16:00:00,NA,33.42,3.86,18.83,22.70,NA,5.60,0.61,NA,NA,NA,NA,NA,NA,NA,11.18,64.73,NA,NA,NA,NA,76.84,NA,NA
2025-03-01 16:15:00,NA,33.42,3.90,18.83,22.73,NA,5.67,0.65,NA,NA,NA,NA,NA,NA,NA,11.10,64.78,NA,NA,NA,NA,83.07,NA,NA
2025-03-01 16:30:00,NA,33.43,4.14,18.41,22.55,NA,5.72,0.61,NA,NA,NA,NA,NA,NA,NA,11.21,64.82,NA,NA,NA,NA,116.56,NA,NA
2025-03-01 16:45:00,NA,33.32,4.12,18.35,22.48,NA,5.70,0.60,NA,NA,NA,NA,NA,NA,NA,11.34,64.74,NA,NA,NA,NA,154.59,NA,NA
2025-03-01 17:00:00,NA,33.31,4.22,18.22,22.44,NA,5.67,0.61,NA,NA,NA,NA,NA,NA,NA,11.04,64.75,NA,NA,NA,NA,66.80,NA,NA
2025-03-01 17:15:00,NA,33.31,4.24,19.91,24.15,NA,5.87,0.64,NA,NA,NA,NA,NA,NA,NA,11.38,64.73,NA,NA,NA,NA,55.25,NA,NA
2025-03-01 17:30:00,NA,33.31,4.41,19.96,24.36,NA,5.94,0.68,NA,NA,NA,NA,NA,NA,NA,11.50,64.75,NA,NA,NA,NA,32.15,NA,NA
2025-03-01 17:45:00,NA,33.33,4.87,23.20,28.07,NA,5.93,0.77,NA,NA,NA,NA,NA,NA,NA,11.41,64.73,NA,NA,NA,NA,14.00,NA,NA
2025-03-01 18:00:00,NA,33.34,4.27,23.74,28.01,NA,5.56,0.64,NA,NA,NA,NA,NA,NA,NA,11.16,64.74,NA,NA,NA,NA,11.14,NA,NA
2025-03-01 18:15:00,NA,33.36,3.32,25.24,28.56,NA,5.64,0.71,NA,NA,NA,NA,NA,NA,NA,10.88,64.77,NA,NA,NA,NA,3.20,NA,NA
2025-03-01 18:30:00,NA,33.36,3.78,26.12,29.90,NA,5.62,0.73,NA,NA,NA,NA,NA,NA,NA,10.65,64.79,NA,NA,NA,NA,2.21,NA,NA
2025-03-01 18:45:00,NA,34.28,4.11,26.96,31.07,NA,5.58,0.80,NA,NA,NA,NA,NA,NA,NA,10.72,64.68,NA,NA,NA,NA,2.62,NA,NA
2025-03-01 19:00:00,NA,34.32,4.46,27.27,31.73,NA,5.54,0.69,NA,NA,NA,NA,NA,NA,NA,10.35,64.77,NA,NA,NA,NA,2.99,NA,NA
2025-03-01 19:15:00,NA,34.32,4.41,26.62,31.03,NA,5.57,0.69,NA,NA,NA,NA,NA,NA,NA,10.06,64.71,NA,NA,NA,NA,2.60,NA,NA
2025-03-01 19:30:00,NA,34.32,4.51,26.56,31.07,NA,5.51,0.76,NA,NA,NA,NA,NA,NA,NA,16.47,65.11,NA,NA,NA,NA,3.19,NA,NA
2025-03-01 19:45:00,NA,34.21,5.04,26.42,31.46,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,16.54,65.00,NA,NA,NA,NA,0.77,NA,NA
2025-03-01 20:00:00,NA,34.17,5.13,24.27,29.40,NA,5.50,0.89,NA,NA,NA,NA,NA,NA,NA,18.26,64.89,NA,NA,NA,NA,NA,NA,NA
2025-03-01 20:15:00,NA,34.16,5.01,25.53,30.54,NA,5.62,0.88,NA,NA,NA,NA,NA,NA,NA,18.09,64.94,NA,NA,NA,NA,NA,NA,NA
2025-03-01 20:30:00,NA,34.17,4.76,25.52,30.28,NA,5.67,0.73,NA,NA,NA,NA,NA,NA,NA,17.99,64.90,NA,NA,NA,NA,NA,NA,NA
2025-03-01 20:45:00,NA,33.02,4.98,26.36,31.34,NA,5.58,0.71,NA,NA,NA,NA,NA,NA,NA,17.88,64.95,NA,NA,NA,NA,NA,NA,NA
2025-03-01 21:00:00,NA,32.99,5.02,24.97,29.99,NA,5.57,0.92,NA,NA,NA,NA,NA,NA,NA,17.56,65.00,NA,NA,NA,NA,NA,NA,NA
2025-03-01 21:15:00,NA,32.98,5.13,24.95,30.08,NA,5.66,0.83,NA,NA,NA,NA,NA,NA,NA,17.37,64.94,NA,NA,NA,NA,NA,NA,NA
2025-03-01 21:30:00,NA,32.99,3.92,22.94,26.86,NA,5.60,0.74,NA,NA,NA,NA,NA,NA,NA,17.21,65.03,NA,NA,NA,NA,NA,NA,NA
2025-03-01 21:45:00,NA,33.09,3.94,21.11,25.05,NA,5.54,0.60,NA,NA,NA,NA,NA,NA,NA,17.11,65.03,NA,NA,NA,NA,NA,NA,NA
2025-03-01 22:00:00,NA,33.10,4.56,19.75,24.31,NA,5.67,0.78,NA,NA,NA,NA,NA,NA,NA,16.70,64.98,NA,NA,NA,NA,NA,NA,NA
2025-03-01 22:15:00,NA,33.11,4.14,20.00,24.14,NA,5.68,0.72,NA,NA,NA,NA,NA,NA,NA,16.38,64.90,NA,NA,NA,NA,NA,NA,NA
2025-03-01 22:30:00,NA,33.11,4.12,19.94,24.06,NA,5.52,0.62,NA,NA,NA,NA,NA,NA,NA,16.35,64.97,NA,NA,NA,NA,NA,NA,NA
2025-03-01 22:45:00,NA,33.42,3.95,20.18,24.13,NA,5.54,0.60,NA,NA,NA,NA,NA,NA,NA,16.34,64.88,NA,NA,NA,NA,NA,NA,NA
2025-03-01 23:00:00,NA,33.44,4.13,19.49,23.63,NA,5.58,0.67,NA,NA,NA,NA,NA,NA,NA,16.10,64.85,NA,NA,NA,NA,0.41,NA,NA
2025-03-01 23:15:00,NA,33.44,4.43,19.45,23.89,NA,5.54,0.61,NA,NA,NA,NA,NA,NA,NA,16.04,64.86,NA,NA,NA,NA,1.07,NA,NA
2025-03-01 23:30:00,NA,33.42,4.15,19.34,23.49,NA,5.51,0.54,NA,NA,NA,NA,NA,NA,NA,16.04,64.99,NA,NA,NA,NA,1.04,NA,NA
2025-03-01 23:45:00,NA,33.53,4.22,19.39,23.62,NA,5.52,0.45,NA,NA,NA,NA,NA,NA,NA,15.86,64.91,NA,NA,NA,NA,0.10,NA,NA
2025-03-02 00:00:00,NA,33.55,4.81,19.42,24.23,NA,5.51,0.66,NA,NA,NA,NA,NA,NA,NA,15.70,64.85,NA,NA,NA,NA,0.75,NA,NA
2025-03-02 00:15:00,NA,33.54,4.25,18.94,23.19,NA,5.48,0.60,NA,NA,NA,NA,NA,NA,NA,15.58,64.96,NA,NA,NA,NA,0.82,NA,NA
2025-03-02 00:30:00,NA,33.56,4.00,18.01,22.00,NA,5.55,0.51,NA,NA,NA,NA,NA,NA,NA,15.31,64.77,NA,NA,NA,NA,1.09,NA,NA
2025-03-02 00:45:00,NA,34.27,4.07,17.82,21.88,NA,5.46,0.48,NA,NA,NA,NA,NA,NA,NA,15.50,64.83,NA,NA,NA,NA,3.49,NA,NA
2025-03-02 01:00:00,NA,34.31,4.19,17.49,21.68,NA,5.50,0.70,NA,NA,NA,NA,NA,NA,NA,15.32,64.84,NA,NA,NA,NA,3.21,NA,NA
2025-03-02 01:15:00,NA,34.32,3.93,17.72,21.65,NA,5.47,0.64,NA,NA,NA,NA,NA,NA,NA,15.40,64.86,NA,NA,NA,NA,3.55,NA,NA
2025-03-02 01:30:00,NA,34.30,4.23,17.51,21.74,NA,5.46,0.49,NA,NA,NA,NA,NA,NA,NA,15.45,64.98,NA,NA,NA,NA,3.60,NA,NA
2025-03-02 01:45:00,NA,34.13,3.47,16.43,19.90,NA,5.43,0.47,NA,NA,NA,NA,NA,NA,NA,15.31,64.91,NA,NA,NA,NA,2.19,NA,NA
2025-03-02 02:00:00,NA,34.11,3.92,16.65,20.57,NA,5.43,0.69,NA,NA,NA,NA,NA,NA,NA,15.39,64.96,NA,NA,NA,NA,2.62,NA,NA
2025-03-02 02:15:00,NA,34.10,3.87,16.21,20.08,NA,5.51,0.61,NA,NA,NA,NA,NA,NA,NA,15.18,64.72,NA,NA,NA,NA,3.50,NA,NA
2025-03-02 02:30:00,NA,34.12,3.40,15.56,18.96,NA,5.46,0.54,NA,NA,NA,NA,NA,NA,NA,15.17,64.79,NA,NA,NA,NA,1.59,NA,NA
2025-03-02 02:45:00,NA,33.55,3.87,16.31,20.18,NA,5.48,0.46,NA,NA,NA,NA,NA,NA,NA,15.27,64.74,NA,NA,NA,NA,0.89,NA,NA
2025-03-02 03:00:00,NA,33.55,4.16,16.20,20.36,NA,5.46,0.73,NA,NA,NA,NA,NA,NA,NA,14.86,64.79,NA,NA,NA,NA,0.52,NA,NA
2025-03-02 03:15:00,NA,33.54,3.65,16.13,19.77,NA,5.47,0.66,NA,NA,NA,NA,NA,NA,NA,14.93,64.72,NA,NA,NA,NA,1.80,NA,NA
2025-03-02 03:30:00,NA,33.55,3.70,16.43,20.13,NA,5.47,0.54,NA,NA,NA,NA,NA,NA,NA,14.71,64.61,NA,NA,NA,NA,1.97,NA,NA
2025-03-02 03:45:00,NA,33.98,3.15,15.95,19.10,NA,5.44,0.52,NA,NA,NA,NA,NA,NA,NA,14.85,64.60,NA,NA,NA,NA,1.06,NA,NA
2025-03-02 04:00:00,NA,34.00,3.78,16.72,20.50,NA,5.52,0.50,NA,NA,NA,NA,NA,NA,NA,14.57,64.67,NA,NA,NA,NA,1.11,NA,NA
2025-03-02 04:15:00,NA,34.00,4.19,16.51,20.70,NA,5.50,0.49,NA,NA,NA,NA,NA,NA,NA,14.65,64.80,NA,NA,NA,NA,1.40,NA,NA
2025-03-02 04:30:00,NA,33.99,4.41,16.39,20.79,NA,5.50,0.46,NA,NA,NA,NA,NA,NA,NA,14.55,64.48,NA,NA,NA,NA,0.84,NA,NA
2025-03-02 04:45:00,NA,34.30,4.35,17.20,21.55,NA,5.44,0.52,NA,NA,NA,NA,NA,NA,NA,14.59,64.88,NA,NA,NA,NA,0.86,NA,NA
2025-03-02 05:00:00,NA,34.30,3.66,16.77,20.43,NA,5.48,1.83,NA,NA,NA,NA,NA,NA,NA,14.48,64.67,NA,NA,NA,NA,1.51,NA,NA
2025-03-02 05:15:00,NA,34.32,4.16,16.97,21.13,NA,5.47,1.77,NA,NA,NA,NA,NA,NA,NA,14.36,64.86,NA,NA,NA,NA,2.71,NA,NA
2025-03-02 05:30:00,NA,34.31,4.40,17.65,22.05,NA,5.46,1.71,NA,NA,NA,NA,NA,NA,NA,14.42,64.71,NA,NA,NA,NA,1.91,NA,NA
2025-03-02 05:45:00,NA,34.19,3.99,17.80,21.78,NA,5.46,1.72,NA,NA,NA,NA,NA,NA,NA,14.26,64.61,NA,NA,NA,NA,1.43,NA,NA
2025-03-02 06:00:00,NA,34.14,4.27,18.03,22.30,NA,5.50,NA,NA,NA,NA,NA,NA,NA,NA,14.41,64.79,NA,NA,NA,NA,0.85,NA,NA
2025-03-02 06:15:00,NA,34.16,3.23,17.45,20.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.22,64.58,NA,NA,NA,NA,2.31,NA,NA
2025-03-02 06:30:00,NA,34.15,3.90,18.20,22.11,NA,5.63,NA,NA,NA,NA,NA,NA,NA,NA,14.16,64.72,NA,NA,NA,NA,2.98,NA,NA
2025-03-02 06:45:00,NA,33.94,3.19,16.73,19.91,NA,5.85,NA,NA,NA,NA,NA,NA,NA,NA,14.17,64.05,NA,NA,NA,NA,8.37,NA,NA
2025-03-02 07:00:00,NA,33.92,4.02,21.07,25.09,NA,NA,0.50,NA,NA,NA,NA,NA,NA,NA,14.35,64.71,NA,NA,NA,NA,20.87,NA,NA
2025-03-02 07:15:00,NA,33.93,3.50,19.78,23.28,NA,5.59,0.46,NA,NA,NA,NA,NA,NA,NA,14.08,64.83,NA,NA,NA,NA,27.29,NA,NA
2025-03-02 07:30:00,NA,33.93,3.41,18.48,21.89,NA,5.52,0.31,NA,NA,NA,NA,NA,NA,NA,14.39,64.74,NA,NA,NA,NA,32.01,NA,NA
2025-03-02 07:45:00,NA,34.29,3.39,18.20,21.59,NA,5.56,0.27,NA,NA,NA,NA,NA,NA,NA,14.26,64.81,NA,NA,NA,NA,37.01,NA,NA
2025-03-02 08:00:00,NA,34.31,3.64,18.09,21.73,NA,5.46,0.82,NA,NA,NA,NA,NA,NA,NA,14.45,64.86,NA,NA,NA,NA,50.20,NA,NA
2025-03-02 08:15:00,NA,34.31,3.81,17.69,21.50,NA,5.49,0.73,NA,NA,NA,NA,NA,NA,NA,14.62,64.82,NA,NA,NA,NA,64.02,NA,NA
2025-03-02 08:30:00,NA,34.31,3.38,17.83,21.21,NA,5.43,0.60,NA,NA,NA,NA,NA,NA,NA,15.22,64.92,NA,NA,NA,NA,81.63,NA,NA
2025-03-02 08:45:00,NA,34.50,4.44,18.05,22.49,NA,5.46,0.56,NA,NA,NA,NA,NA,NA,NA,15.48,64.89,NA,NA,NA,NA,76.67,NA,NA
2025-03-02 09:00:00,NA,34.53,4.54,18.22,22.77,NA,5.42,0.78,NA,NA,NA,NA,NA,NA,NA,15.39,65.03,NA,NA,NA,NA,81.73,NA,NA
2025-03-02 09:15:00,NA,34.52,4.33,18.88,23.22,NA,5.48,0.74,NA,NA,NA,NA,NA,NA,NA,15.66,64.98,NA,NA,NA,NA,94.28,NA,NA
2025-03-02 09:30:00,NA,34.54,4.03,19.11,23.14,NA,5.47,0.64,NA,NA,NA,NA,NA,NA,NA,15.79,64.94,NA,NA,NA,NA,112.09,NA,NA
2025-03-02 09:45:00,NA,34.15,4.10,19.24,23.33,NA,5.39,0.64,NA,NA,NA,NA,NA,NA,NA,16.41,65.15,NA,NA,NA,NA,125.08,NA,NA
2025-03-02 10:00:00,NA,34.13,4.16,18.71,22.87,NA,5.65,0.70,NA,NA,NA,NA,NA,NA,NA,16.78,65.11,NA,NA,NA,NA,123.67,NA,NA
2025-03-02 10:15:00,NA,34.13,3.88,18.33,22.21,NA,5.70,0.65,NA,NA,NA,NA,NA,NA,NA,17.36,65.01,NA,NA,NA,NA,120.99,NA,NA
2025-03-02 10:30:00,NA,34.13,3.98,18.78,22.76,NA,5.66,0.66,NA,NA,NA,NA,NA,NA,NA,17.90,65.18,NA,NA,NA,NA,324.84,NA,NA
2025-03-02 10:45:00,NA,33.92,3.53,18.23,21.76,NA,5.69,0.57,NA,NA,NA,NA,NA,NA,NA,18.43,65.28,NA,NA,NA,NA,876.72,NA,NA
2025-03-02 11:00:00,NA,33.92,4.00,17.89,21.89,NA,5.65,0.66,NA,NA,NA,NA,NA,NA,NA,18.98,65.19,NA,NA,NA,NA,696.77,NA,NA
2025-03-02 11:15:00,NA,33.92,4.12,17.99,22.11,NA,5.69,0.61,NA,NA,NA,NA,NA,NA,NA,19.24,65.20,NA,NA,NA,NA,841.12,NA,NA
2025-03-02 11:30:00,NA,33.92,3.52,17.62,21.13,NA,5.63,0.54,NA,NA,NA,NA,NA,NA,NA,19.89,65.25,NA,NA,NA,NA,930.58,NA,NA
2025-03-02 11:45:00,NA,34.19,4.24,18.42,22.65,NA,5.63,0.49,NA,NA,NA,NA,NA,NA,NA,21.16,65.26,0.01,NA,NA,NA,959.10,NA,NA
2025-03-02 12:00:00,NA,34.21,3.88,17.09,20.97,NA,5.65,0.66,NA,NA,NA,NA,NA,NA,NA,21.53,65.17,NA,NA,NA,NA,852.30,NA,NA
2025-03-02 12:15:00,NA,34.21,3.91,17.73,21.64,NA,5.58,0.61,NA,NA,NA,NA,NA,NA,NA,22.03,65.22,NA,NA,NA,NA,874.58,NA,NA
2025-03-02 12:30:00,NA,34.21,3.83,17.56,21.39,NA,5.54,0.57,NA,NA,NA,NA,NA,NA,NA,21.98,65.09,0.03,NA,NA,NA,592.03,NA,NA
2025-03-02 12:45:00,NA,33.63,3.75,17.19,20.93,NA,5.60,0.47,NA,NA,NA,NA,NA,NA,NA,21.62,65.08,0.11,NA,NA,NA,157.58,NA,NA
2025-03-02 13:00:00,NA,33.59,3.61,17.35,20.96,NA,5.54,0.75,NA,NA,NA,NA,NA,NA,NA,21.95,65.05,0.02,NA,NA,NA,97.84,NA,NA
2025-03-02 13:15:00,NA,33.59,3.79,16.95,20.73,NA,5.51,0.72,NA,NA,NA,NA,NA,NA,NA,22.17,64.99,NA,NA,NA,NA,82.45,NA,NA
2025-03-02 13:30:00,NA,33.59,4.07,17.13,21.21,NA,5.45,0.63,NA,NA,NA,NA,NA,NA,NA,22.01,65.00,0.11,NA,NA,NA,127.81,NA,NA
2025-03-02 13:45:00,NA,33.29,3.84,17.18,21.02,NA,5.20,0.60,NA,NA,NA,NA,NA,NA,NA,21.56,64.96,0.03,NA,NA,NA,87.75,NA,NA
2025-03-02 14:00:00,NA,33.27,3.63,17.55,21.17,NA,5.10,0.65,NA,NA,NA,NA,NA,NA,NA,21.41,64.94,NA,NA,NA,NA,67.16,NA,NA
2025-03-02 14:15:00,NA,33.27,3.20,16.79,19.99,NA,5.09,0.63,NA,NA,NA,NA,NA,NA,NA,21.82,64.95,0.12,NA,NA,NA,80.96,NA,NA
2025-03-02 14:30:00,NA,33.27,3.36,16.18,19.54,NA,5.08,0.55,NA,NA,NA,NA,NA,NA,NA,21.88,64.96,0.20,NA,NA,NA,129.06,NA,NA
2025-03-02 14:45:00,NA,33.12,3.58,16.70,20.29,NA,5.02,0.50,NA,NA,NA,NA,NA,NA,NA,15.17,64.79,0.10,NA,NA,NA,83.75,NA,NA
2025-03-02 15:00:00,NA,33.12,3.55,16.75,20.30,NA,5.03,0.55,NA,NA,NA,NA,NA,NA,NA,5.58,64.64,0.11,NA,NA,NA,200.19,NA,NA
2025-03-02 15:15:00,NA,33.11,4.02,16.31,20.33,NA,4.98,0.52,NA,NA,NA,NA,NA,NA,NA,NA,64.19,0.04,NA,NA,NA,80.84,NA,NA
2025-03-02 15:30:00,NA,33.11,4.03,15.73,19.76,NA,4.99,0.57,NA,NA,NA,NA,NA,NA,NA,8.92,64.72,0.17,NA,NA,NA,166.51,NA,NA
2025-03-02 15:45:00,NA,33.02,2.96,16.00,18.96,NA,5.01,0.53,NA,NA,NA,NA,NA,NA,NA,4.75,64.58,NA,NA,NA,NA,177.91,NA,NA
2025-03-02 16:00:00,NA,33.01,3.56,16.65,20.21,NA,4.92,0.61,NA,NA,NA,NA,NA,NA,NA,9.46,64.70,NA,NA,NA,NA,101.60,NA,NA
2025-03-02 16:15:00,NA,33.01,3.86,17.59,21.45,NA,4.95,0.56,NA,NA,NA,NA,NA,NA,NA,8.57,64.63,NA,NA,NA,NA,68.97,NA,NA
2025-03-02 16:30:00,NA,33.01,3.94,17.67,21.61,NA,4.94,0.58,NA,NA,NA,NA,NA,NA,NA,8.88,64.68,NA,NA,NA,NA,74.80,NA,NA
2025-03-02 16:45:00,NA,33.75,3.73,17.21,20.94,NA,4.95,0.58,NA,NA,NA,NA,NA,NA,NA,8.37,64.73,NA,NA,NA,NA,81.76,NA,NA
2025-03-02 17:00:00,NA,33.79,3.75,17.52,21.28,NA,5.47,0.60,NA,NA,NA,NA,NA,NA,NA,7.79,64.69,0.03,NA,NA,NA,37.15,NA,NA
2025-03-02 17:15:00,NA,33.79,3.79,18.12,21.91,NA,5.66,0.58,NA,NA,NA,NA,NA,NA,NA,7.86,64.66,NA,NA,NA,NA,33.76,NA,NA
2025-03-02 17:30:00,NA,33.79,4.06,19.96,24.02,NA,5.64,0.60,NA,NA,NA,NA,NA,NA,NA,8.07,64.64,NA,NA,NA,NA,20.46,NA,NA
2025-03-02 17:45:00,NA,33.97,4.02,20.60,24.62,NA,5.62,0.63,NA,NA,NA,NA,NA,NA,NA,8.41,64.70,NA,NA,NA,NA,15.15,NA,NA
2025-03-02 18:00:00,NA,33.97,3.85,21.46,25.31,NA,5.55,0.74,NA,NA,NA,NA,NA,NA,NA,8.62,64.69,NA,NA,NA,NA,8.65,NA,NA
2025-03-02 18:15:00,NA,33.97,4.29,25.03,29.32,NA,5.42,0.74,NA,NA,NA,NA,NA,NA,NA,8.40,64.62,NA,NA,NA,NA,0.02,NA,NA
2025-03-02 18:30:00,NA,33.98,3.94,26.93,30.87,NA,5.62,0.80,NA,NA,NA,NA,NA,NA,NA,8.42,64.68,NA,NA,NA,NA,NA,NA,NA
2025-03-02 18:45:00,NA,34.39,4.60,28.99,33.59,NA,5.69,0.86,NA,NA,NA,NA,NA,NA,NA,11.25,64.75,NA,NA,NA,NA,NA,NA,NA
2025-03-02 19:00:00,NA,34.41,4.38,31.59,35.97,NA,5.62,0.88,NA,NA,NA,NA,NA,NA,NA,11.39,64.71,NA,NA,NA,NA,0.32,NA,NA
2025-03-02 19:15:00,NA,34.40,4.85,31.36,36.22,NA,5.70,0.81,NA,NA,NA,NA,NA,NA,NA,11.33,64.67,NA,NA,NA,NA,0.40,NA,NA
2025-03-02 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-02 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
